읍면동별 세대원수별 세대수,,,,,,,,,,,,,,
2016년 12월,,,,,,,,,,,,,,
행정기관코드,시도,시군구,읍면동,전체세대,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인세대이상
4782025300,경상북도,청도군,청도읍,5025,2141,1260,738,564,227,73,14,2,2,4
4782025400,경상북도,청도군,청도읍유호출장소,921,439,287,111,54,18,8,4,0,0,0
4782031000,경상북도,청도군,각남면,1155,535,373,139,63,29,12,4,0,0,0
4782032000,경상북도,청도군,풍각면,2194,1091,614,264,156,47,15,6,0,0,1
4782033000,경상북도,청도군,각북면,1252,638,365,141,63,27,14,3,1,0,0
4782034000,경상북도,청도군,이서면,2375,1071,725,313,176,61,20,6,3,0,0
4782035000,경상북도,청도군,운문면,1221,653,344,137,50,24,10,2,0,0,1
4782036000,경상북도,청도군,금천면,1886,942,566,229,88,32,16,9,4,0,0
4782037000,경상북도,청도군,매전면,2133,1046,683,236,103,41,19,1,1,1,2
4783000000,경상북도,고령군,,16215,6967,4465,2241,1665,609,193,52,12,5,6
4783025300,경상북도,고령군,대가야읍,4900,2068,1166,742,595,230,74,21,2,2,0
4783031000,경상북도,고령군,덕곡면,818,401,247,85,51,26,2,3,2,0,1
4783032000,경상북도,고령군,운수면,1092,521,348,133,54,22,12,2,0,0,0
4783033000,경상북도,고령군,성산면,1403,693,377,156,109,32,26,7,1,1,1
4783034000,경상북도,고령군,다산면,4101,1464,1079,701,608,199,40,8,0,1,1
4783035000,경상북도,고령군,개진면,1164,574,350,118,85,27,7,1,1,1,0
4783036000,경상북도,고령군,우곡면,898,408,313,92,50,17,13,3,1,0,1
4783037000,경상북도,고령군,쌍림면,1839,838,585,214,113,56,19,7,5,0,2
4784000000,경상북도,성주군,,21877,9837,5897,2967,1902,824,310,98,26,8,8
4784025000,경상북도,성주군,성주읍,6179,2495,1415,964,798,359,103,36,5,2,2
4784031000,경상북도,성주군,선남면,3185,1447,874,447,245,102,54,9,5,2,0
4784032000,경상북도,성주군,용암면,1991,928,579,245,149,56,24,6,3,0,1
4784033000,경상북도,성주군,수륜면,1723,905,494,177,90,31,15,6,3,0,2
4784034000,경상북도,성주군,가천면,1126,588,322,112,63,27,11,2,0,0,1
4784035000,경상북도,성주군,금수면,685,402,180,58,25,15,5,0,0,0,0
4784036000,경상북도,성주군,대가면,1251,555,383,162,80,47,14,8,2,0,0
4784037000,경상북도,성주군,벽진면,1626,703,495,237,118,47,13,8,3,1,1
4784038000,경상북도,성주군,초전면,2378,1050,648,325,200,93,40,16,4,1,1
4784039000,경상북도,성주군,월항면,1733,764,507,240,134,47,31,7,1,2,0
4785000000,경상북도,칠곡군,,53695,21700,10932,9009,8934,2416,511,132,35,11,15
4785025000,경상북도,칠곡군,왜관읍,13557,4873,3036,2392,2339,708,151,36,10,5,7
4785025300,경상북도,칠곡군,북삼읍,10060,3176,1814,2010,2253,638,122,33,11,1,2
4785025600,경상북도,칠곡군,석적읍,16164,7639,2496,2486,2825,602,93,17,3,3,0
4785031000,경상북도,칠곡군,지천면,2474,1219,675,319,158,70,22,9,2,0,0
4785032000,경상북도,칠곡군,동명면,2850,1335,764,411,237,69,22,6,2,1,3
4785033000,경상북도,칠곡군,가산면,1935,935,531,271,133,37,16,10,0,0,2
4785036000,경상북도,칠곡군,약목면,5016,1851,1208,864,776,232,62,17,5,0,1
4785037000,경상북도,칠곡군,기산면,1639,672,408,256,213,60,23,4,2,1,0
4790000000,경상북도,예천군,,22123,9363,6632,2903,2000,824,268,90,27,10,6
4790025000,경상북도,예천군,예천읍,7379,2796,1937,1156,943,393,106,31,13,3,1
4790031000,경상북도,예천군,용문면,1356,658,441,132,66,28,22,5,2,0,2
4790034000,경상북도,예천군,감천면,1504,666,523,156,90,43,16,8,1,1,0
4790035000,경상북도,예천군,보문면,949,446,325,97,44,26,7,2,2,0,0
4790036000,경상북도,예천군,호명면,2208,821,575,399,270,102,27,10,3,1,0
4790037000,경상북도,예천군,유천면,1469,665,407,180,151,36,19,9,1,1,0
4790038000,경상북도,예천군,용궁면,1460,668,502,150,90,32,13,3,0,1,1
4790039000,경상북도,예천군,개포면,972,467,336,93,47,20,6,3,0,0,0
4790040000,경상북도,예천군,지보면,1625,765,511,184,97,50,7,9,0,2,0
4790041000,경상북도,예천군,풍양면,1830,810,631,183,120,51,26,5,2,0,2
4790042000,경상북도,예천군,효자면,656,301,211,78,45,15,5,0,0,1,0
4790043000,경상북도,예천군,은풍면,715,300,233,95,37,28,14,5,3,0,0
4792000000,경상북도,봉화군,,16492,7312,4858,2107,1342,562,231,51,18,5,6
4792025000,경상북도,봉화군,봉화읍,4687,1851,1209,718,526,259,101,17,5,1,0
4792031000,경상북도,봉화군,물야면,1681,740,536,211,117,45,19,4,5,1,3
4792032000,경상북도,봉화군,봉성면,1102,475,325,150,96,35,14,6,1,0,0
4792033000,경상북도,봉화군,법전면,1133,533,357,115,62,47,12,5,2,0,0
4792034000,경상북도,봉화군,춘양면,2357,1075,741,263,176,55,36,6,3,2,0
4792035000,경상북도,봉화군,소천면,1343,720,391,129,60,26,13,4,0,0,0
4792036000,경상북도,봉화군,재산면,886,420,287,99,48,19,11,1,0,0,1
4792037000,경상북도,봉화군,명호면,1220,556,402,144,70,30,11,5,0,1,1
4792038000,경상북도,봉화군,상운면,1001,438,354,131,51,18,6,2,1,0,0
4792039000,경상북도,봉화군,석포면,1082,504,256,147,136,28,8,1,1,0,1
4793000000,경상북도,울진군,,25186,11603,6357,3296,2725,871,234,71,11,7,11
4793025000,경상북도,울진군,울진읍,5913,2034,1316,1032,1046,349,94,28,7,5,2
4793025300,경상북도,울진군,평해읍,1743,920,494,175,97,39,11,4,0,0,3
4793031000,경상북도,울진군,북면,3246,1651,601,413,423,110,35,11,0,0,2
4793031500,경상북도,울진군,북면하당출장소,385,179,132,43,19,6,4,1,1,0,0
4793033000,경상북도,울진군,근남면,1499,739,411,187,115,37,8,2,0,0,0
4793035000,경상북도,울진군,기성면,1653,956,452,146,58,28,7,6,0,0,0
4793036000,경상북도,울진군,온정면,1020,502,319,96,65,30,4,3,1,0,0
4793037000,경상북도,울진군,죽변면,3723,1813,878,488,373,131,30,8,0,0,2
4793038000,경상북도,울진군,후포면,3901,1689,1101,539,427,108,27,6,2,1,1
4793039000,경상북도,울진군,금강송면,812,414,269,83,33,5,6,1,0,0,1
4793040000,경상북도,울진군,매화면,1291,706,384,94,69,28,8,1,0,1,0
4794000000,경상북도,울릉군,,5323,2937,1100,626,415,172,58,9,3,1,2
4794025000,경상북도,울릉군,울릉읍,3751,2074,738,440,318,127,44,6,2,1,1
4794031000,경상북도,울릉군,서면,471,215,116,73,43,17,5,1,1,0,0
4794031500,경상북도,울릉군,서면태하출장소,296,180,73,29,7,4,3,0,0,0,0
4794032000,경상북도,울릉군,북면,805,468,173,84,47,24,6,2,0,0,1
4800000000,경상남도,,,1385684,474968,310301,251844,254821,72203,16100,3849,956,311,331
4812000000,경상남도,창원시,,417762,128569,87302,84012,89495,22515,4497,1013,210,82,67
4812100000,경상남도,창원시 의창구,,99924,31658,20496,20001,21067,5324,1062,243,38,18,17
4812125000,경상남도,창원시 의창구,동읍,8887,2614,2029,1705,1808,559,128,35,3,3,3
4812131000,경상남도,창원시 의창구,북면,10804,2538,2404,2539,2544,620,119,28,5,0,7
4812132000,경상남도,창원시 의창구,대산면,3355,1386,884,516,338,167,49,11,2,0,2
4812151000,경상남도,창원시 의창구,의창동,15266,4979,3229,3126,2980,781,136,26,5,3,1
4812152000,경상남도,창원시 의창구,팔룡동,13814,3492,2468,2954,3909,819,130,30,9,2,1
4812153000,경상남도,창원시 의창구,명곡동,19443,5613,3860,3978,4465,1190,264,59,9,4,1
4812154000,경상남도,창원시 의창구,봉림동,16437,7122,3180,2776,2558,627,134,31,5,3,1
4812155000,경상남도,창원시 의창구,용지동,11918,3914,2442,2407,2465,561,102,23,0,3,1
4812300000,경상남도,창원시 성산구,,83682,21154,14405,18363,23770,4958,792,166,45,22,7
4812351000,경상남도,창원시 성산구,반송동,15911,2980,2746,3622,5217,1083,202,36,14,9,2
4812352000,경상남도,창원시 성산구,중앙동,12003,6237,1897,1630,1733,405,79,18,4,0,0
4812353000,경상남도,창원시 성산구,상남동,10658,1979,1722,2572,3520,745,89,20,7,4,0
4812354000,경상남도,창원시 성산구,사파동,19109,4364,3618,4506,5352,1058,161,35,9,4,2
4812355000,경상남도,창원시 성산구,가음정동,13052,2763,2296,3109,3945,786,122,25,2,3,1
4812356000,경상남도,창원시 성산구,성주동,9130,1523,1376,2158,3235,711,92,27,5,2,1
4812357000,경상남도,창원시 성산구,웅남동,3819,1308,750,766,768,170,47,5,4,0,1
4812500000,경상남도,창원시 마산합포구,,76899,27215,18216,14328,12492,3532,841,195,44,14,22
4812531000,경상남도,창원시 마산합포구,구산면,2316,1015,663,342,176,73,35,7,3,0,2
4812532000,경상남도,창원시 마산합포구,진동면,5374,1751,1272,1053,909,299,69,13,4,2,2
4812533000,경상남도,창원시 마산합포구,진북면,1837,814,513,256,156,62,31,1,1,1,2
4812534000,경상남도,창원시 마산합포구,진전면,2210,1059,630,285,138,60,26,5,4,0,3
4812551000,경상남도,창원시 마산합포구,현동,3816,1109,908,846,705,202,33,8,4,1,0
4812552000,경상남도,창원시 마산합포구,가포동,478,227,110,67,44,20,9,0,1,0,0
4812553000,경상남도,창원시 마산합포구,월영동,11221,2715,2429,2495,2737,677,143,21,1,1,2
4812554000,경상남도,창원시 마산합포구,문화동,5602,2252,1340,917,798,211,62,17,4,0,1
4812555000,경상남도,창원시 마산합포구,반월동,3392,990,778,666,694,206,40,16,1,1,0
4812556000,경상남도,창원시 마산합포구,중앙동,3412,1019,816,727,635,163,41,8,0,1,2
4812557000,경상남도,창원시 마산합포구,완월동,4321,1280,1051,902,800,222,42,18,3,1,2
4812558000,경상남도,창원시 마산합포구,자산동,5102,1482,1290,1097,879,269,60,17,5,3,0
4812559000,경상남도,창원시 마산합포구,동서동,5047,2002,1192,867,720,197,50,13,4,0,2
4812560000,경상남도,창원시 마산합포구,성호동,1978,858,521,344,170,58,23,4,0,0,0
4812561000,경상남도,창원시 마산합포구,교방동,4057,1195,998,811,731,244,64,13,1,0,0
4812562000,경상남도,창원시 마산합포구,노산동,3270,1305,752,547,501,132,20,9,1,1,2
4812563000,경상남도,창원시 마산합포구,오동동,3331,1721,631,513,355,92,16,1,1,1,0
4812564000,경상남도,창원시 마산합포구,합포동,3897,1769,854,636,482,115,32,5,3,1,0
4812565000,경상남도,창원시 마산합포구,산호동,6238,2652,1468,957,862,230,45,19,3,0,2
4812700000,경상남도,창원시 마산회원구,,83640,25766,18401,16939,16907,4443,915,206,42,12,9
4812725000,경상남도,창원시 마산회원구,내서읍,24864,5106,4866,5585,7091,1814,316,68,13,4,1
4812751000,경상남도,창원시 마산회원구,회원1동,5579,2183,1412,994,716,221,41,11,1,0,0
4812752000,경상남도,창원시 마산회원구,회원2동,5269,1899,1345,938,773,237,54,16,5,2,0
4812753000,경상남도,창원시 마산회원구,석전1동,2536,878,642,459,403,115,30,6,2,0,1
4812754000,경상남도,창원시 마산회원구,석전2동,4217,1576,982,813,606,189,39,11,0,0,1
4812755000,경상남도,창원시 마산회원구,회성동,3403,1347,869,611,399,126,33,13,0,2,3
4812756000,경상남도,창원시 마산회원구,양덕1동,5585,2121,1262,1076,837,216,53,14,5,1,0
4812757000,경상남도,창원시 마산회원구,양덕2동,12476,2617,2591,2963,3277,815,168,38,6,1,0
4812758000,경상남도,창원시 마산회원구,합성1동,3633,1697,770,580,428,131,23,3,0,0,1
4812759000,경상남도,창원시 마산회원구,합성2동,4841,2306,1022,767,542,147,42,11,2,1,1
4812760000,경상남도,창원시 마산회원구,구암1동,4692,1612,1193,922,734,176,46,5,4,0,0
4812761000,경상남도,창원시 마산회원구,구암2동,4477,1386,1031,935,863,197,53,7,3,1,1
4812762000,경상남도,창원시 마산회원구,봉암동,2068,1038,416,296,238,59,17,3,1,0,0
4812900000,경상남도,창원시 진해구,,73617,22776,15784,14381,15259,4258,887,203,41,16,12
4812951000,경상남도,창원시 진해구,중앙동,3207,952,485,537,816,331,72,10,4,0,0
4812952000,경상남도,창원시 진해구,태평동,2829,1004,720,529,408,133,24,7,2,0,2
4812953000,경상남도,창원시 진해구,충무동,2017,901,465,313,228,82,17,9,0,0,2
4812954000,경상남도,창원시 진해구,여좌동,4823,1896,1226,783,646,201,55,12,3,1,0
4812955000,경상남도,창원시 진해구,태백동,2965,1243,777,472,328,99,36,8,1,0,1
4812956000,경상남도,창원시 진해구,경화동,4102,1115,993,888,799,242,55,7,3,0,0
4812957000,경상남도,창원시 진해구,병암동,3524,1124,852,667,656,172,42,11,0,0,0
4812958000,경상남도,창원시 진해구,석동,6754,1751,1145,1354,1853,522,97,19,9,3,1
4812959000,경상남도,창원시 진해구,이동,4891,2046,1205,803,598,161,60,15,3,0,0
4812960000,경상남도,창원시 진해구,자은동,5817,1394,1256,1287,1474,334,49,18,3,2,0
4812961000,경상남도,창원시 진해구,덕산동,4303,1035,974,881,1012,329,62,7,2,0,1
4812962000,경상남도,창원시 진해구,풍호동,9079,1303,1933,2388,2676,621,124,29,4,0,1
4812963000,경상남도,창원시 진해구,웅천동,1987,891,532,283,180,74,21,5,0,1,0
4812964000,경상남도,창원시 진해구,웅동1동,2862,757,658,602,600,191,41,8,1,2,2
4812965000,경상남도,창원시 진해구,웅동2동,14457,5364,2563,2594,2985,766,132,38,6,7,2
4817000000,경상남도,진주시,,140748,47013,31434,26178,25713,8093,1796,383,86,25,27
4817025000,경상남도,진주시,문산읍,3538,1231,828,608,565,202,75,18,5,0,6
4817031000,경상남도,진주시,내동면,1676,497,376,307,333,130,25,4,3,0,1
4817032000,경상남도,진주시,정촌면,1456,612,380,225,144,57,28,6,3,1,0
4817033000,경상남도,진주시,금곡면,1234,551,377,150,85,44,18,7,0,2,0
4817035000,경상남도,진주시,진성면,1090,515,299,137,86,32,15,5,1,0,0
4817036000,경상남도,진주시,일반성면,1397,615,337,214,144,60,20,6,1,0,0
4817037000,경상남도,진주시,이반성면,1021,555,293,104,35,23,7,4,0,0,0
4817038000,경상남도,진주시,사봉면,899,440,272,107,52,19,7,2,0,0,0
4817039000,경상남도,진주시,지수면,866,437,244,90,47,34,11,1,1,1,0
4817040000,경상남도,진주시,대곡면,1848,835,540,238,140,66,23,5,1,0,0
4817041000,경상남도,진주시,금산면,7814,1454,1640,1636,2164,690,177,42,7,1,3
4817042000,경상남도,진주시,집현면,2145,715,518,420,304,127,52,6,2,1,0
4817043000,경상남도,진주시,미천면,923,445,281,103,53,23,9,6,1,0,2
4817044000,경상남도,진주시,명석면,2101,840,618,302,228,81,25,7,0,0,0
4817045000,경상남도,진주시,대평면,571,261,149,75,56,12,14,3,0,0,1
4817046000,경상남도,진주시,수곡면,1241,578,365,157,87,36,13,5,0,0,0
4817051500,경상남도,진주시,천전동,13286,4863,2937,2291,2257,734,157,35,8,2,2
4817055500,경상남도,진주시,성북동,6243,3162,1390,883,567,181,46,9,4,0,1
4817056500,경상남도,진주시,중앙동,6753,3369,1569,888,618,221,66,15,5,2,0
4817059500,경상남도,진주시,상봉동,7457,3080,1803,1236,943,300,65,22,6,2,0
4817066000,경상남도,진주시,상대1동,5934,2321,1413,989,854,272,63,15,4,2,1
4817067000,경상남도,진주시,상대2동,5106,1985,1202,939,717,216,40,5,2,0,0
4817067600,경상남도,진주시,하대1동,5677,1674,1276,1200,1111,337,62,12,4,1,0
4817067700,경상남도,진주시,하대2동,4453,974,974,1032,1055,342,57,16,2,0,1
4817068000,경상남도,진주시,상평동,5591,1950,1344,993,915,309,62,10,4,0,4
4817069500,경상남도,진주시,초장동,7335,1102,1233,1684,2424,727,131,29,2,3,0
4817071000,경상남도,진주시,평거동,10265,2602,1966,2178,2631,733,125,20,7,2,1
4817071500,경상남도,진주시,신안동,5373,1620,1265,1111,991,283,83,16,2,1,1
4817072000,경상남도,진주시,이현동,5426,1515,1254,1161,1061,370,50,13,1,1,0
4817073000,경상남도,진주시,판문동,8034,1589,1580,1955,2115,644,123,19,6,2,1
4817074000,경상남도,진주시,가호동,9541,3927,1930,1583,1553,439,93,11,3,0,2
4817075000,경상남도,진주시,충무공동,4454,699,781,1182,1378,349,54,9,1,1,0
4822000000,경상남도,통영시,,59214,21607,14434,10252,9106,2859,723,166,41,13,13
4822025000,경상남도,통영시,산양읍,2620,1251,717,355,180,75,30,7,4,1,0
4822031000,경상남도,통영시,용남면,5042,1281,1208,1026,1067,325,100,22,8,0,5
4822033000,경상남도,통영시,도산면,1614,724,490,212,125,39,15,6,1,2,0
4822034000,경상남도,통영시,광도면,11270,3614,2221,2136,2368,725,158,36,7,4,1
4822035000,경상남도,통영시,욕지면,1212,703,306,110,62,20,6,3,1,0,1
4822036000,경상남도,통영시,한산면,1265,675,387,124,51,13,8,4,1,2,0
4822037000,경상남도,통영시,사량면,949,538,277,76,37,13,7,1,0,0,0
4822051000,경상남도,통영시,도천동,4827,1807,1260,830,655,203,59,9,3,1,0
4822053000,경상남도,통영시,명정동,1899,912,497,254,153,54,23,6,0,0,0
4822055000,경상남도,통영시,중앙동,2576,1174,668,404,225,86,14,5,0,0,0
4822059000,경상남도,통영시,정량동,4916,2009,1249,800,608,180,47,15,7,0,1
4822060000,경상남도,통영시,북신동,4004,1194,1205,768,596,191,38,9,0,3,0
4822066500,경상남도,통영시,미수동,5005,1292,1212,1037,1038,336,72,12,4,0,2
4822067000,경상남도,통영시,봉평동,5883,2424,1452,983,711,232,64,14,2,0,1
4822070000,경상남도,통영시,무전동,6132,2009,1285,1137,1230,367,82,17,3,0,2
4824000000,경상남도,사천시,,51012,20204,12232,8229,7305,2300,557,136,27,15,7
4824025000,경상남도,사천시,사천읍,8251,3553,1542,1294,1316,429,85,19,7,4,2
4824031000,경상남도,사천시,정동면,4413,1337,944,834,923,285,74,11,3,1,1
4824032000,경상남도,사천시,사남면,5803,1886,1140,1051,1275,351,75,19,3,3,0
4824033000,경상남도,사천시,용현면,3772,1449,1009,627,487,153,36,8,2,1,0
4824034000,경상남도,사천시,축동면,969,470,261,125,69,29,9,5,1,0,0
4824035000,경상남도,사천시,곤양면,1957,899,582,246,143,51,30,4,2,0,0
4824036000,경상남도,사천시,곤명면,1665,822,489,193,97,52,9,2,1,0,0
4824037000,경상남도,사천시,서포면,1927,880,567,247,149,54,20,9,0,1,0
4824051000,경상남도,사천시,동서동,3633,1577,1083,497,335,100,35,6,0,0,0
4824052000,경상남도,사천시,선구동,2804,1236,707,443,279,97,24,14,2,1,1
4824053000,경상남도,사천시,동서금동,2675,1272,658,394,236,83,23,7,0,1,1
4824055000,경상남도,사천시,벌룡동,7198,2505,1754,1292,1242,319,69,13,3,1,0
4824057000,경상남도,사천시,향촌동,3164,1242,743,521,428,178,34,15,2,0,1
4824059500,경상남도,사천시,남양동,2614,1006,694,442,316,115,33,4,1,2,1
4824089000,경상남도,사천시,신수출장소,167,70,59,23,10,4,1,0,0,0,0
4825000000,경상남도,김해시,,200370,57568,39604,40513,47015,12425,2443,585,138,42,37
4825025000,경상남도,김해시,진영읍,18586,5737,3939,3612,3864,1139,216,55,15,4,5
4825032000,경상남도,김해시,주촌면,1766,946,384,230,140,50,11,3,0,1,1
4825033000,경상남도,김해시,진례면,3741,1742,879,519,412,126,47,16,0,0,0
